sample,feature,value,label
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,2.28E-19,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,2.45E-16,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.379669809,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.341289858,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.456960124,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.236341847,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,5.63E-15,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.159181634,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,3.08E-19,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.664189358,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.542850615,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.863465477,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,1.27E-09,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.333302897,Contaminated
PE0260-S1-200_90_FFPE1805-S1_3_FFPE0268-S1_3_NGS41-INDEL-V1_4,smoothened_af,0.941638064,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.112227185,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.579422025,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.448335657,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,1.70E-16,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.448871239,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.128842705,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,1.93E-17,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,2.72E-14,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,1.57E-11,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,3.83E-13,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.491130814,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.255393972,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,2.32E-16,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,9.83E-12,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.293171553,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.116423402,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.288985889,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.636291132,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,2.93E-13,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.059455155,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,1.53E-17,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.996284037,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.128952911,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.890550644,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,5.14E-18,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.333302897,Contaminated
PE0260-S1-200_90_HQ0209-05_10,smoothened_af,0.991014057,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.960047412,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.728026125,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.49426249,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.99569296,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.790109594,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.995184591,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.487502394,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.552718939,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,1.78E-10,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.995874818,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.794130777,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.98018123,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,1.05E-07,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.533074515,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.925549228,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.866043747,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.621570241,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.785645958,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.963990539,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.845525409,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.942545017,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.962451232,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.034824761,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.410062566,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.863328543,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.890249192,Contaminated
PE1750-S1-R03_93_FFPE9187-S1-200_7,smoothened_af,0.961880228,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.02257708,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.372490526,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.903492641,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.014367218,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.850619707,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.341632841,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,1.04E-18,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.490637743,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.809540503,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,1.17E-15,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.428068254,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.232889333,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.256460743,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.500000001,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.778756461,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.110895963,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.481602283,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.891041958,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.481995766,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.631117823,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.70482459,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.990341665,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.573953599,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.235465778,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.384671339,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.829812528,Contaminated
PE4516-S1_98_HQ3626-R02_2,smoothened_af,0.998996049,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.170702207,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.56201663,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.248968705,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,4.27E-18,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.843530441,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.762290607,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,2.66E-18,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.324860155,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.089523694,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.007882102,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.529378248,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.98018123,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.033667357,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.46273512,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.449798906,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.597471109,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.427892897,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.500000001,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.015937652,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.274741551,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.644737238,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.481485543,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.373268607,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.491579325,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.296918152,Contaminated
PE4791-S1_93_NGS41-NA12878-R04_7,smoothened_af,0.831486699,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.040550765,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.690044625,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,3.47E-10,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.154807161,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.550705225,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.522583787,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.452547622,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.042657535,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,7.66E-17,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.234984441,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,1.45E-11,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.963178032,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,1.10E-10,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,3.01E-12,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.702226485,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.270344836,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.185589029,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,1.49E-07,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.014232756,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.406919655,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.050545084,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.522706777,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.133446971,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,4.00E-18,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.310721224,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.665950175,Contaminated
PE5989-S1P_90_HQ1659-05_3_FFPE4099-S1_7,smoothened_af,0.997268065,Contaminated
Normal4,smoothened_af,3.12E-09,Normal
Normal4,smoothened_af,0.11874314,Normal
Normal4,smoothened_af,7.96E-05,Normal
Normal4,smoothened_af,0.85160099,Normal
Normal4,smoothened_af,0.026466652,Normal
Normal4,smoothened_af,0.236933727,Normal
Normal4,smoothened_af,0.210341848,Normal
Normal4,smoothened_af,0.112245293,Normal
Normal4,smoothened_af,0.754841325,Normal
Normal4,smoothened_af,0.98018123,Normal
Normal4,smoothened_af,0.641602078,Normal
Normal4,smoothened_af,0.98018123,Normal
Normal4,smoothened_af,0.026490831,Normal
Normal4,smoothened_af,0.980002237,Normal
Normal4,smoothened_af,0.225918391,Normal
Normal4,smoothened_af,0.896294965,Normal
Normal4,smoothened_af,0.259373321,Normal
Normal4,smoothened_af,0.74781094,Normal
Normal4,smoothened_af,0.267048494,Normal
Normal4,smoothened_af,0.34051879,Normal
Normal4,smoothened_af,7.58E-12,Normal
Normal4,smoothened_af,0.343747083,Normal
Normal4,smoothened_af,0.750458606,Normal
Normal4,smoothened_af,0.056660543,Normal
Normal4,smoothened_af,0.193131043,Normal
Normal4,smoothened_af,0.448365302,Normal
Normal4,smoothened_af,0.615603425,Normal
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.004150469,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.356758295,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.0744613,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.2165168,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.320898791,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,9.59E-10,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,1.34E-06,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,9.26E-06,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.035809208,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.001579547,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.494686554,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.016195782,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.733572342,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.010558781,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.696201826,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.002484764,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.440848917,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.644040369,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.000707719,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.130473117,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,1.30E-05,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.643477337,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,4.12E-05,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.647385496,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.333816136,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.750825575,Contaminated
PE9242-S1P_80_FFPE8612-S1_3_NGS41-NA12878-R05_17,smoothened_af,0.99904212,Contaminated
Dev8-7,smoothened_af,0.99569296,Normal
Dev8-7,smoothened_af,0.972417318,Normal
Dev8-7,smoothened_af,0.808279004,Normal
Dev8-7,smoothened_af,0.949803685,Normal
Dev8-7,smoothened_af,0.952299573,Normal
Dev8-7,smoothened_af,0.980987101,Normal
Dev8-7,smoothened_af,0.997584098,Normal
Dev8-7,smoothened_af,0.911897819,Normal
Dev8-7,smoothened_af,0.939333951,Normal
Dev8-7,smoothened_af,0.978386844,Normal
Dev8-7,smoothened_af,0.96205591,Normal
Dev8-7,smoothened_af,0.929637976,Normal
Dev8-7,smoothened_af,0.928485427,Normal
Dev8-7,smoothened_af,0.977876419,Normal
Dev8-7,smoothened_af,0.96745192,Normal
Dev8-7,smoothened_af,0.961880228,Normal
Dev8-7,smoothened_af,0.97094067,Normal
Dev8-7,smoothened_af,0.97736067,Normal
Dev8-7,smoothened_af,0.961240585,Normal
Dev8-7,smoothened_af,0.953644828,Normal
Dev8-7,smoothened_af,0.961880228,Normal
Dev8-7,smoothened_af,0.923078319,Normal
Dev8-7,smoothened_af,0.961880228,Normal
Dev8-7,smoothened_af,0.986196282,Normal
Dev8-7,smoothened_af,0.961711264,Normal
Dev8-7,smoothened_af,0.982139065,Normal
Dev8-7,smoothened_af,0.982471088,Normal
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.629720497,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.267077992,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.352732765,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.447572269,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,1.19E-09,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.277461196,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.207316817,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.316434643,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.323949275,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.000849251,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,7.04E-05,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,6.33E-07,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.01122279,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.213230736,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.430504383,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.333879583,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.041734937,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.066609137,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.095587501,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,3.22E-06,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,2.26E-12,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.940576501,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.192079876,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.332305454,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.343455093,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,0.386658912,Contaminated
PE9187-S1-R03_50_NGS41-INDEL-V1_10_HQ6495-05_18_HQ3626-R03_7_HQ3065-R03_15,smoothened_af,1.06E-08,Contaminated
Normal5,smoothened_af,0.935209221,Normal
Normal5,smoothened_af,0.980526684,Normal
Normal5,smoothened_af,0.977162328,Normal
Normal5,smoothened_af,0.978786595,Normal
Normal5,smoothened_af,0.961968061,Normal
Normal5,smoothened_af,0.872348682,Normal
Normal5,smoothened_af,0.961880228,Normal
Normal5,smoothened_af,0.818692627,Normal
Normal5,smoothened_af,0.98233906,Normal
Normal5,smoothened_af,0.994717777,Normal
Normal5,smoothened_af,0.96205591,Normal
Normal5,smoothened_af,0.81330912,Normal
Normal5,smoothened_af,0.956424265,Normal
Normal5,smoothened_af,0.801878868,Normal
Normal5,smoothened_af,0.963956127,Normal
Normal5,smoothened_af,0.961880228,Normal
Normal5,smoothened_af,0.967637617,Normal
Normal5,smoothened_af,0.976821413,Normal
Normal5,smoothened_af,0.945088899,Normal
Normal5,smoothened_af,0.963949153,Normal
Normal5,smoothened_af,0.961880228,Normal
Normal5,smoothened_af,0.927808879,Normal
Normal5,smoothened_af,0.905239201,Normal
Normal5,smoothened_af,0.928938456,Normal
Normal5,smoothened_af,0.932604753,Normal
Normal5,smoothened_af,0.935599249,Normal
Normal5,smoothened_af,0.961880228,Normal
Dev8-17,smoothened_af,0.976711983,Normal
Dev8-17,smoothened_af,0.964643112,Normal
Dev8-17,smoothened_af,0.965611223,Normal
Dev8-17,smoothened_af,0.879657177,Normal
Dev8-17,smoothened_af,0.947623053,Normal
Dev8-17,smoothened_af,0.93783056,Normal
Dev8-17,smoothened_af,0.978786595,Normal
Dev8-17,smoothened_af,0.950545128,Normal
Dev8-17,smoothened_af,0.973587498,Normal
Dev8-17,smoothened_af,0.980024508,Normal
Dev8-17,smoothened_af,0.919981707,Normal
Dev8-17,smoothened_af,0.995874818,Normal
Dev8-17,smoothened_af,0.980852422,Normal
Dev8-17,smoothened_af,0.961880228,Normal
Dev8-17,smoothened_af,0.797078477,Normal
Dev8-17,smoothened_af,0.998996049,Normal
Dev8-17,smoothened_af,0.962363384,Normal
Dev8-17,smoothened_af,0.969833253,Normal
Dev8-17,smoothened_af,0.943852614,Normal
Dev8-17,smoothened_af,0.985219142,Normal
Dev8-17,smoothened_af,0.438424715,Normal
Dev8-17,smoothened_af,0.962451232,Normal
Dev8-17,smoothened_af,0.961880228,Normal
Dev8-17,smoothened_af,0.971039574,Normal
Dev8-17,smoothened_af,0.96293448,Normal
Dev8-17,smoothened_af,0.994071578,Normal
Dev8-17,smoothened_af,0.974733568,Normal
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,5.17E-08,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.241170613,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.630055718,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,4.86E-06,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.480984596,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,4.42E-08,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.208493835,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.001085597,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,5.14E-07,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.440150671,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.795376107,Contaminated
HQ6495-05_90_NGS41-INDEL-V1_6_FFPE9242-S1P_4,smoothened_af,0.493020344,Contaminated
